,wind_strength,Run,Extinguished,On Fire,Step
0,0.0,0,1403,0.4330303030303057,77
1,0.0,1,1719,0.7193939393938233,96
2,0.0,2,1684,0.8611111111109181,107
3,0.0,3,1578,0.9345454545452216,92
4,0.0,4,1935,0.9683838383835871,106
5,0.0,5,727,0.2623232323232339,49
6,0.0,6,1570,0.6888888888887894,96
7,0.0,7,1517,0.7132323232322105,64
8,0.0,8,1299,0.5087878787878771,63
9,0.0,9,1557,0.6697979797978907,76
10,0.0,10,1559,0.9314141414139102,95
11,0.0,11,1524,0.6891919191918195,85
12,0.0,12,1388,0.6961616161615127,69
13,0.0,13,1653,0.718686868686753,69
14,0.0,14,1784,0.9371717171714828,96
15,0.0,15,1930,0.841111111110929,90
16,0.0,16,1415,0.5740404040403669,88
17,0.0,17,1394,0.6598989898989062,86
18,0.0,18,1760,0.8971717171715046,80
19,0.0,19,1532,0.7676767676766254,95
20,0.0,20,1839,0.9355555555553221,95
21,0.0,21,1399,0.5590909090908801,79
22,0.0,22,1431,0.7631313131311733,77
23,0.0,23,1414,0.6925252525251511,98
24,0.0,24,1558,0.935252525252292,82
25,0.0,25,1316,0.6252525252524603,68
26,0.0,26,1484,0.6105050505049936,70
27,0.0,27,1253,0.5214141414141329,69
28,0.0,28,1723,0.8706060606058624,94
29,0.0,29,1421,0.6215151515150886,70
30,0.0,30,1899,0.9543434343431907,93
31,0.0,31,1994,0.8037373737372119,98
32,0.0,32,1740,0.7544444444443094,91
33,0.0,33,1355,0.6155555555554959,89
34,0.0,34,1480,0.7991919191917598,76
35,0.0,35,1529,0.8788888888886862,75
36,0.0,36,1465,0.6307070707070028,72
37,0.0,37,1742,0.6925252525251511,75
38,0.0,38,1722,0.9893939393936767,74
39,0.0,39,1894,0.7959595959594383,109
40,0.0,40,1595,0.8397979797977984,73
41,0.0,41,1312,0.7418181818180536,75
42,0.0,42,1691,0.8147474747473069,81
43,0.0,43,1242,0.3768686868686892,69
44,0.0,44,1256,0.451212121212124,80
45,0.0,45,1302,0.5289898989898864,79
46,0.0,46,1175,0.3400000000000021,73
47,0.0,47,977,0.2629292929292945,46
48,0.0,48,1949,0.9277777777775486,87
49,0.0,49,1726,0.9621212121209642,112
50,0.6122448979591837,50,1236,0.5832323232322811,69
51,0.6122448979591837,51,1672,0.5968686868686374,86
52,0.6122448979591837,52,1612,0.8529292929291044,97
53,0.6122448979591837,53,1912,0.5585858585858299,90
54,0.6122448979591837,54,1625,0.8352525252523463,105
55,0.6122448979591837,55,1661,0.7992929292927698,75
56,0.6122448979591837,56,1525,0.6735353535352624,76
57,0.6122448979591837,57,1377,0.5641414141413824,67
58,0.6122448979591837,58,1612,0.6417171717170979,79
59,0.6122448979591837,59,1721,0.9781818181815616,116
60,0.6122448979591837,60,1315,0.4022222222222247,66
61,0.6122448979591837,61,1558,0.6173737373736767,79
62,0.6122448979591837,62,2080,0.7913131313129762,95
63,0.6122448979591837,63,1758,0.9796969696967123,74
64,0.6122448979591837,64,1648,0.596060606060557,81
65,0.6122448979591837,65,1614,0.8713131313129328,94
66,0.6122448979591837,66,1726,0.9560606060603615,100
67,0.6122448979591837,67,1775,0.7395959595958326,97
68,0.6122448979591837,68,1726,0.8548484848482952,89
69,0.6122448979591837,69,1651,0.6271717171716512,98
70,0.6122448979591837,70,1702,0.6297979797979124,87
71,0.6122448979591837,71,1663,0.9062626262624087,116
72,0.6122448979591837,72,1593,0.9927272727270082,96
73,0.6122448979591837,73,1280,0.5646464646464326,75
74,0.6122448979591837,74,1595,0.5555555555555285,79
75,0.6122448979591837,75,1451,0.8209090909089197,68
76,0.6122448979591837,76,1766,0.8832323232321182,87
77,0.6122448979591837,77,1306,0.43616161616161886,80
78,0.6122448979591837,78,1818,0.7554545454544098,98
79,0.6122448979591837,79,932,0.30070707070707253,56
80,0.6122448979591837,80,1497,0.6473737373736604,72
81,0.6122448979591837,81,1705,0.8642424242422295,93
82,0.6122448979591837,82,1752,0.8415151515149691,117
83,0.6122448979591837,83,1411,0.6008080808080292,78
84,0.6122448979591837,84,1517,0.6604040404039564,98
85,0.6122448979591837,85,1624,0.6850505050504077,98
86,0.6122448979591837,86,1544,0.7074747474746379,81
87,0.6122448979591837,87,1028,0.35171717171717387,60
88,0.6122448979591837,88,2091,0.8858585858583794,97
89,0.6122448979591837,89,1495,0.6854545454544478,67
90,0.6122448979591837,90,1597,0.7422222222220938,86
91,0.6122448979591837,91,1552,0.9327272727270408,108
92,0.6122448979591837,92,1789,0.7501010101008774,103
93,0.6122448979591837,93,1422,0.6272727272726613,67
94,0.6122448979591837,94,1575,0.6479797979797207,86
95,0.6122448979591837,95,1897,0.9447474747472363,115
96,0.6122448979591837,96,2016,0.9919191919189279,98
97,0.6122448979591837,97,1673,0.773333333333188,101
98,0.6122448979591837,98,1430,0.5694949494949149,86
99,0.6122448979591837,99,1352,0.5365656565656398,65
100,1.2244897959183674,100,1556,0.4618181818181847,93
101,1.2244897959183674,101,1246,0.5306060606060471,68
102,1.2244897959183674,102,1662,0.9179797979795741,119
103,1.2244897959183674,103,1636,0.5044444444444451,96
104,1.2244897959183674,104,1727,0.9646464646462154,78
105,1.2244897959183674,105,2044,0.8024242424240813,87
106,1.2244897959183674,106,1913,0.5835353535353113,99
107,1.2244897959183674,107,1644,0.8158585858584174,95
108,1.2244897959183674,108,1568,0.7270707070705869,100
109,1.2244897959183674,109,1048,0.4249494949494976,66
110,1.2244897959183674,110,1471,0.4804040404040434,64
111,1.2244897959183674,111,1668,0.611313131313074,94
112,1.2244897959183674,112,1319,0.4503030303030331,68
113,1.2244897959183674,113,1308,0.6676767676766797,81
114,1.2244897959183674,114,1375,0.5646464646464326,75
115,1.2244897959183674,115,1939,0.7907070707069159,111
116,1.2244897959183674,116,1197,0.3524242424242446,54
117,1.2244897959183674,117,1953,0.871919191918993,109
118,1.2244897959183674,118,1361,0.5778787878787487,80
119,1.2244897959183674,119,1613,0.7532323232321888,80
120,1.2244897959183674,120,1425,0.44737373737374014,102
121,1.2244897959183674,121,997,0.3703030303030326,60
122,1.2244897959183674,122,1663,0.5253535353535247,77
123,1.2244897959183674,123,1700,0.5692929292928948,87
124,1.2244897959183674,124,1542,0.7468686868685559,79
125,1.2244897959183674,125,1364,0.6451515151514394,69
126,1.2244897959183674,126,1789,0.6644444444443582,80
127,1.2244897959183674,127,1692,0.9757575757573205,98
128,1.2244897959183674,128,1375,0.6516161616160824,73
129,1.2244897959183674,129,1889,0.9551515151512711,100
130,1.2244897959183674,130,1642,0.6972727272726232,73
131,1.2244897959183674,131,1662,0.7950505050503479,74
132,1.2244897959183674,132,2123,0.937474747474513,139
133,1.2244897959183674,133,1846,0.7858585858584337,104
134,1.2244897959183674,134,1613,0.9450505050502664,91
135,1.2244897959183674,135,1347,0.6427272727271983,79
136,1.2244897959183674,136,1639,0.9383838383836034,75
137,1.2244897959183674,137,1486,0.5965656565656072,77
138,1.2244897959183674,138,1338,0.6315151515150832,77
139,1.2244897959183674,139,1951,0.9552525252522811,110
140,1.2244897959183674,140,1452,0.7181818181817028,79
141,1.2244897959183674,141,1806,0.863131313131119,126
142,1.2244897959183674,142,1424,0.6124242424241845,71
143,1.2244897959183674,143,1976,0.6436363636362887,104
144,1.2244897959183674,144,2035,0.8376767676765874,117
145,1.2244897959183674,145,2028,0.8641414141412195,114
146,1.2244897959183674,146,1633,0.5991919191918684,91
